,var.features,ID
NREP-AS1,NA,ENSG00000250095
ENSG00000251187,NA,ENSG00000251187
LINC02200,NA,ENSG00000250358
ENSG00000271918,NA,ENSG00000271918
LINC00992,NA,ENSG00000248663
ENSG00000286745,NA,ENSG00000286745
LINC02215,NA,ENSG00000249128
ENSG00000229855,NA,ENSG00000229855
ENSG00000247311,NA,ENSG00000247311
ENSG00000251456,NA,ENSG00000251456
CTXN3,NA,ENSG00000205279
ENSG00000286274,NA,ENSG00000286274
IL5,NA,ENSG00000113525
CCNI2,NA,ENSG00000205089
GDF9,NA,ENSG00000164404
UQCRQ,NA,ENSG00000164405
LEAP2,NA,ENSG00000164406
ENSG00000287054,NA,ENSG00000287054
ENSG00000286408,NA,ENSG00000286408
ENSG00000270021,NA,ENSG00000270021
TRPC7,NA,ENSG00000069018
ENSG00000249803,NA,ENSG00000249803
GFRA3,NA,ENSG00000146013
ENSG00000249593,NA,ENSG00000249593
MZB1,NA,ENSG00000170476
CXXC5-AS1,NA,ENSG00000250635
EIF4EBP3,NA,ENSG00000243056
SLC35A4,NA,ENSG00000176087
DND1,NA,ENSG00000256453
PCDHA7,NA,ENSG00000204963
PCDHA8,NA,ENSG00000204962
PCDHAC2,NA,ENSG00000243232
ENSG00000273557,NA,ENSG00000273557
ENSG00000289478,NA,ENSG00000289478
ENSG00000271871,NA,ENSG00000271871
ENSG00000251205,NA,ENSG00000251205
ENSG00000251556,NA,ENSG00000251556
ENSG00000251330,NA,ENSG00000251330
IRGM,NA,ENSG00000237693
NMUR2,NA,ENSG00000132911
ENSG00000253980,NA,ENSG00000253980
C5orf52,NA,ENSG00000187658
ENSG00000290601,NA,ENSG00000290601
LINC02227,NA,ENSG00000276778
FABP6,NA,ENSG00000170231
LINC01947,NA,ENSG00000254130
ENSG00000253925,NA,ENSG00000253925
SLIT3-AS1,NA,ENSG00000248222
ENSG00000289702,NA,ENSG00000289702
ENSG00000253858,NA,ENSG00000253858
GABRP,NA,ENSG00000094755
LINC01944,NA,ENSG00000254299
ENSG00000253295,NA,ENSG00000253295
ENSG00000253736,NA,ENSG00000253736
RPL26L1-AS1,NA,ENSG00000204758
LINC01485,NA,ENSG00000254211
ENSG00000283235,NA,ENSG00000283235
HIGD2A,NA,ENSG00000146066
ZNF346-IT1,NA,ENSG00000251666
ZNF454-DT,NA,ENSG00000272431
RUFY1-AS1,NA,ENSG00000244945
ENSG00000250509,NA,ENSG00000250509
ENSG00000287265,NA,ENSG00000287265
IRF4,NA,ENSG00000137265
ENSG00000271911,NA,ENSG00000271911
FOXF2-DT,NA,ENSG00000261730
ENSG00000272279,NA,ENSG00000272279
ENSG00000286512,NA,ENSG00000286512
ENSG00000288840,NA,ENSG00000288840
ENSG00000233068,NA,ENSG00000233068
FAM50B,NA,ENSG00000145945
ENSG00000288904,NA,ENSG00000288904
FAM217A,NA,ENSG00000145975
ECI2-DT,NA,ENSG00000234817
ENSG00000260673,NA,ENSG00000260673
ENSG00000261211,NA,ENSG00000261211
CAGE1,NA,ENSG00000164304
ENSG00000225775,NA,ENSG00000225775
TMEM14B-DT,NA,ENSG00000272097
ENSG00000242753,NA,ENSG00000242753
ENSG00000285639,NA,ENSG00000285639
ENSG00000272341,NA,ENSG00000272341
ENSG00000287347,NA,ENSG00000287347
ENSG00000286631,NA,ENSG00000286631
MIR548A1HG,NA,ENSG00000283408
LINC00581,NA,ENSG00000280989
H1-6,NA,ENSG00000187475
H3C4,NA,ENSG00000197409
H2BC7,NA,ENSG00000277224
ENSG00000284607,NA,ENSG00000284607
ENSG00000275846,NA,ENSG00000275846
ENSG00000291342,NA,ENSG00000291342
H2BC12,NA,ENSG00000197903
H2AC12,NA,ENSG00000274997
H3C12,NA,ENSG00000197153
ENSG00000290891,NA,ENSG00000290891
ENSG00000261839,NA,ENSG00000261839
HCG15,NA,ENSG00000227214
OR2W1-AS1,NA,ENSG00000277661
HLA-V,NA,ENSG00000290710
POLR1H,NA,ENSG00000066379
ENSG00000290047,NA,ENSG00000290047
NRM,NA,ENSG00000137404
LINC00243,NA,ENSG00000214894
MUC22,NA,ENSG00000261272
CDSN,NA,ENSG00000204539
TCF19,NA,ENSG00000137310
ENSG00000272221,NA,ENSG00000272221
LINC01149,NA,ENSG00000230174
ENSG00000289406,NA,ENSG00000289406
LTB,NA,ENSG00000227507
APOM,NA,ENSG00000204444
VWA7,NA,ENSG00000204396
C2-AS1,NA,ENSG00000281756
C4A,NA,ENSG00000244731
CYP21A2,NA,ENSG00000231852
TSBP1,NA,ENSG00000204296
HLA-DQA2,NA,ENSG00000237541
HLA-DOB,NA,ENSG00000241106
HSD17B8,NA,ENSG00000204228
ZBTB9,NA,ENSG00000213588
SPDEF,NA,ENSG00000124664
CLPSL1,NA,ENSG00000204140
PNPLA1,NA,ENSG00000180316
ETV7-AS1,NA,ENSG00000224666
ENSG00000285888,NA,ENSG00000285888
ENSG00000232598,NA,ENSG00000232598
LINC02520,NA,ENSG00000204110
GLP1R,NA,ENSG00000112164
KCNK5,KCNK5,ENSG00000164626
ENSG00000226454,NA,ENSG00000226454
GUCA1A,NA,ENSG00000048545
PTCRA,NA,ENSG00000171611
ENSG00000245261,NA,ENSG00000245261
DNPH1,NA,ENSG00000112667
POLH-AS1,NA,ENSG00000203362
ENSG00000283573,NA,ENSG00000283573
ENSG00000231881,NA,ENSG00000231881
CAPN11,NA,ENSG00000137225
MEP1A,NA,ENSG00000112818
ADGRF1,NA,ENSG00000153292
ENSG00000287485,NA,ENSG00000287485
RHAG,NA,ENSG00000112077
ENSG00000235122,NA,ENSG00000235122
LINCMD1,NA,ENSG00000225613
IL17F,NA,ENSG00000112116
ENSG00000291006,NA,ENSG00000291006
ENSG00000291036,NA,ENSG00000291036
MLIP-AS1,NA,ENSG00000235050
FAM83B,NA,ENSG00000168143
HCRTR2,NA,ENSG00000137252
PTP4A1,NA,ENSG00000112245
ENSG00000232120,NA,ENSG00000232120
ENSG00000287939,NA,ENSG00000287939
ENSG00000287380,NA,ENSG00000287380
OOEP,NA,ENSG00000203907
OOEP-AS1,NA,ENSG00000231332
DDX43,NA,ENSG00000080007
IMPG1,NA,ENSG00000112706
LINC02540,NA,ENSG00000236635
ENSG00000272129,NA,ENSG00000272129
TPBG,NA,ENSG00000146242
GJB7,NA,ENSG00000164411
SPACA1,NA,ENSG00000118434
ENSG00000288009,NA,ENSG00000288009
ENSG00000285961,NA,ENSG00000285961
ENSG00000289501,NA,ENSG00000289501
MCHR2-AS1,NA,ENSG00000229315
LINC02836,NA,ENSG00000237567
ENSG00000289433,NA,ENSG00000289433
SMPD2,NA,ENSG00000135587
ENSG00000289847,NA,ENSG00000289847
MFSD4B-DT,NA,ENSG00000231046
ENSG00000271789,NA,ENSG00000271789
REV3L-IT1,NA,ENSG00000229276
ENSG00000271208,NA,ENSG00000271208
LAMA4-AS1,NA,ENSG00000226440
TRAPPC3L,NA,ENSG00000173626
ENSG00000289304,NA,ENSG00000289304
ENSG00000289372,NA,ENSG00000289372
ENSG00000285941,NA,ENSG00000285941
NCOA7-AS1,NA,ENSG00000232131
C6orf58,NA,ENSG00000184530
VNN1,NA,ENSG00000112299
ENSG00000232876,NA,ENSG00000232876
MTFR2,NA,ENSG00000146410
LINC03004,NA,ENSG00000230533
PBOV1,NA,ENSG00000254440
ABRACL,NA,ENSG00000146386
ENSG00000225148,NA,ENSG00000225148
ENSG00000287820,NA,ENSG00000287820
HYMAI,NA,ENSG00000283122
ENSG00000270638,NA,ENSG00000270638
ENSG00000224658,NA,ENSG00000224658
ENSG00000289045,NA,ENSG00000289045
ENSG00000281021,NA,ENSG00000281021
RAET1E,NA,ENSG00000164520
IYD,NA,ENSG00000009765
ENSG00000224029,NA,ENSG00000224029
ENSG00000232290,NA,ENSG00000232290
ENSG00000237312,NA,ENSG00000237312
CLDN20,NA,ENSG00000171217
NOX3,NA,ENSG00000074771
ENSG00000274023,NA,ENSG00000274023
ENSG00000288845,NA,ENSG00000288845
ENSG00000285492,NA,ENSG00000285492
ENSG00000231178,NA,ENSG00000231178
PLG,NA,ENSG00000122194
ENSG00000292246,NA,ENSG00000292246
MAP3K4-AS1,NA,ENSG00000272841
ENSG00000286805,NA,ENSG00000286805
ENSG00000285564,NA,ENSG00000285564
ENSG00000233365,NA,ENSG00000233365
ENSG00000286760,NA,ENSG00000286760
MPC1-DT,NA,ENSG00000261420
CCR6,NA,ENSG00000112486
KIF25-AS1,NA,ENSG00000229921
ENSG00000286826,NA,ENSG00000286826
ENSG00000273100,NA,ENSG00000273100
ENSG00000288829,NA,ENSG00000288829
ENSG00000287411,NA,ENSG00000287411
LINC03014,NA,ENSG00000240859
LINC02983,NA,ENSG00000234432
LINC03073,NA,ENSG00000273084
ENSG00000230733,NA,ENSG00000230733
ENSG00000232581,NA,ENSG00000232581
RSPH10B2,NA,ENSG00000169402
RPA3,NA,ENSG00000106399
ENSG00000235431,NA,ENSG00000235431
ENSG00000287409,NA,ENSG00000287409
ENSG00000237713,NA,ENSG00000237713
CRPPA-AS1,NA,ENSG00000229688
LRRC72,NA,ENSG00000205858
ENSG00000226097,NA,ENSG00000226097
ITGB8-AS1,NA,ENSG00000271133
LINC01162,NA,ENSG00000232790
KLHL7-DT,NA,ENSG00000230658
ENSG00000226816,NA,ENSG00000226816
SNX10-AS1,NA,ENSG00000225792
ENSG00000286507,NA,ENSG00000286507
ENSG00000224322,NA,ENSG00000224322
TAX1BP1-AS1,NA,ENSG00000229893
TRIL,NA,ENSG00000255690
ENSG00000285081,NA,ENSG00000285081
LINC00997,NA,ENSG00000281332
NPSR1,NA,ENSG00000187258
TBX20,NA,ENSG00000164532
ENSG00000287651,NA,ENSG00000287651
ENSG00000237400,NA,ENSG00000237400
ELMO1-AS1,NA,ENSG00000224101
TARP,NA,ENSG00000289746
POU6F2-AS2,NA,ENSG00000233854
MRPS24,NA,ENSG00000062582
SPDYE1,NA,ENSG00000136206
ENSG00000288746,NA,ENSG00000288746
ENSG00000239775,NA,ENSG00000239775
NPC1L1,NA,ENSG00000015520
ENSG00000272768,NA,ENSG00000272768
ENSG00000225537,NA,ENSG00000225537
ENSG00000232072,NA,ENSG00000232072
LINC01447,NA,ENSG00000236078
SPATA48,NA,ENSG00000164500
ENSG00000231681,NA,ENSG00000231681
ENSG00000286658,NA,ENSG00000286658
ENSG00000228204,NA,ENSG00000228204
ENSG00000288798,NA,ENSG00000288798
LINC01446,NA,ENSG00000205628
ENSG00000279072,NA,ENSG00000279072
ZNF679,NA,ENSG00000197123
ENSG00000287985,NA,ENSG00000287985
ENSG00000289108,NA,ENSG00000289108
SPDYE21,NA,ENSG00000230358
ENSG00000225209,NA,ENSG00000225209
TRIM74,NA,ENSG00000155428
TRIM50,NA,ENSG00000146755
FKBP6,NA,ENSG00000077800
ENSG00000261467,NA,ENSG00000261467
SPDYE12,NA,ENSG00000184616
CCL24,NA,ENSG00000106178
ENSG00000290729,NA,ENSG00000290729
SPDYE16,NA,ENSG00000185040
ENSG00000250990,NA,ENSG00000250990
ENSG00000285892,NA,ENSG00000285892
STEAP1,NA,ENSG00000164647
CYP51A1-AS1,NA,ENSG00000188693
ENSG00000243107,NA,ENSG00000243107
ASB4,NA,ENSG00000005981
TAC1,NA,ENSG00000006128
CYP3A43,NA,ENSG00000021461
ENSG00000286923,NA,ENSG00000286923
ENSG00000287631,NA,ENSG00000287631
ENSG00000286938,NA,ENSG00000286938
MUC3A,NA,ENSG00000169894
MUC12,NA,ENSG00000205277
MOGAT3,NA,ENSG00000106384
LNCPRESS1,NA,ENSG00000232301
ENSG00000288749,NA,ENSG00000288749
EMSLR,NA,ENSG00000232445
ENSG00000290830,NA,ENSG00000290830
SPDYE2B,NA,ENSG00000173678
LHFPL3-AS2,NA,ENSG00000225329
KMT2E-AS1,NA,ENSG00000239569
ENSG00000242154,NA,ENSG00000242154
EFCAB10-AS1,NA,ENSG00000272604
DOCK4-AS1,NA,ENSG00000225572
SMIM30,NA,ENSG00000214194
PPP1R3A,NA,ENSG00000154415
ENSG00000282859,NA,ENSG00000282859
LINC01393,NA,ENSG00000225535
LINC01392,NA,ENSG00000233607
COMETT,NA,ENSG00000231210
ST7-AS1,NA,ENSG00000227199
ENSG00000227743,NA,ENSG00000227743
FEZF1-AS1,NA,ENSG00000230316
RNF133,NA,ENSG00000188050
HYAL4,NA,ENSG00000106302
TMEM229A,NA,ENSG00000234224
ENSG00000219445,NA,ENSG00000219445
FSCN3,NA,ENSG00000106328
PRRT4,NA,ENSG00000224940
CPA4,NA,ENSG00000128510
MESTIT1,NA,ENSG00000272701
ENSG00000273319,NA,ENSG00000273319
FLJ40288,NA,ENSG00000183470
ENSG00000289175,NA,ENSG00000289175
TMEM213,NA,ENSG00000214128
TAS2R3,NA,ENSG00000127362
CLEC5A,NA,ENSG00000258227
OR9A2,NA,ENSG00000179468
ENSG00000268170,NA,ENSG00000268170
TMEM139,NA,ENSG00000178826
CLCN1,NA,ENSG00000188037
TCAF2,NA,ENSG00000170379
OR2F1,NA,ENSG00000213215
OR2A5,NA,ENSG00000221836
CNTNAP2-AS1,NA,ENSG00000236795
ENSG00000230190,NA,ENSG00000230190
ENSG00000283504,NA,ENSG00000283504
ENSG00000287636,NA,ENSG00000287636
ENSG00000273419,NA,ENSG00000273419
REPIN1-AS1,NA,ENSG00000240449
ENSG00000289052,NA,ENSG00000289052
ATG9B,NA,ENSG00000181652
GBX1,NA,ENSG00000164900
ENSG00000243018,NA,ENSG00000243018
WDR86-AS1,NA,ENSG00000243836
CRYGN,NA,ENSG00000127377
LINC01287,NA,ENSG00000234722
ENSG00000233363,NA,ENSG00000233363
HTR5A,NA,ENSG00000157219
INSIG1-DT,NA,ENSG00000273117
EN2-DT,NA,ENSG00000236544
CNPY1,NA,ENSG00000146910
MNX1,NA,ENSG00000130675
ENSG00000234210,NA,ENSG00000234210
PTPRN2-AS1,NA,ENSG00000233038
ENSG00000272812,NA,ENSG00000272812
ENSG00000254207,NA,ENSG00000254207
ENSG00000287464,NA,ENSG00000287464
ENSG00000289036,NA,ENSG00000289036
ENSG00000285861,NA,ENSG00000285861
XKR5,NA,ENSG00000275591
ZNF705G,NA,ENSG00000215372
ENSG00000285675,NA,ENSG00000285675
C8orf74,NA,ENSG00000171060
SLC35G5,NA,ENSG00000177710
ENSG00000287755,NA,ENSG00000287755
FAM86B2,NA,ENSG00000145002
LINC03019,NA,ENSG00000254813
C8orf48,NA,ENSG00000164743
ENSG00000253496,ENSG00000253496,ENSG00000253496
ENSG00000287303,NA,ENSG00000287303
ENSG00000187229,NA,ENSG00000187229
ENSG00000253335,NA,ENSG00000253335
ENSG00000254242,NA,ENSG00000254242
ENSG00000253775,NA,ENSG00000253775
LINC02153,NA,ENSG00000253199
NUDT18,NA,ENSG00000275074
ENSG00000177725,NA,ENSG00000177725
ENSG00000287467,NA,ENSG00000287467
ENTPD4-DT,NA,ENSG00000253390
NKX3-1,NA,ENSG00000167034
ENSG00000253471,NA,ENSG00000253471
ENSG00000254002,NA,ENSG00000254002
STC1,STC1,ENSG00000159167
CDCA2,NA,ENSG00000184661
ENSG00000253100,NA,ENSG00000253100
CHRNA2,NA,ENSG00000120903
PBK,NA,ENSG00000168078
ENSG00000253690,NA,ENSG00000253690
ENSG00000253567,NA,ENSG00000253567
ENSG00000259366,NA,ENSG00000259366
ENSG00000254129,NA,ENSG00000254129
ENSG00000288735,NA,ENSG00000288735
LINC00589,NA,ENSG00000251191
LINC02209,NA,ENSG00000253279
DCTN6-DT,NA,ENSG00000271869
SMIM18,NA,ENSG00000253457
ENSG00000253377,NA,ENSG00000253377
STAR,NA,ENSG00000147465
ENSG00000272092,NA,ENSG00000272092
ADAM18,NA,ENSG00000168619
ADAM2,NA,ENSG00000104755
ENSG00000253939,NA,ENSG00000253939
SIRLNT,NA,ENSG00000253802
IKBKB-DT,NA,ENSG00000253408
ENSG00000255101,NA,ENSG00000255101
ENSG00000286837,NA,ENSG00000286837
POTEA,NA,ENSG00000188877
ASNSP1,NA,ENSG00000290398
LINC02847,NA,ENSG00000253702
SNAI2,NA,ENSG00000019549
ENSG00000289095,NA,ENSG00000289095
ALKAL1,NA,ENSG00000196711
ENSG00000254687,NA,ENSG00000254687
ENSG00000260955,NA,ENSG00000260955
SOX17,NA,ENSG00000164736
ENSG00000253857,NA,ENSG00000253857
SDR16C5,NA,ENSG00000170786
LINC00968,NA,ENSG00000246430
LINC01606,NA,ENSG00000253301
ENSG00000253322,NA,ENSG00000253322
LINC01602,LINC01602,ENSG00000205293
ENSG00000254775,NA,ENSG00000254775
ENSG00000254222,NA,ENSG00000254222
LINC02842,NA,ENSG00000254119
LINC00251,NA,ENSG00000280725
PDE7A-DT,NA,ENSG00000272192
DNAJC5B,NA,ENSG00000147570
LINC01592,NA,ENSG00000253658
LACTB2-AS1,NA,ENSG00000246366
ENSG00000254031,NA,ENSG00000254031
ENSG00000253317,NA,ENSG00000253317
RDH10-AS1,NA,ENSG00000250295
STAU2-AS1,NA,ENSG00000253302
ENSG00000253706,NA,ENSG00000253706
ENSG00000287352,NA,ENSG00000287352
ENSG00000254366,NA,ENSG00000254366
ENSG00000260398,NA,ENSG00000260398
FABP12,NA,ENSG00000197416
SLC10A5,NA,ENSG00000253598
CHMP4C,NA,ENSG00000164695
ENSG00000253334,NA,ENSG00000253334
LINC02839,NA,ENSG00000254123
E2F5-DT,NA,ENSG00000260493
ENSG00000258256,NA,ENSG00000258256
CA1,NA,ENSG00000133742
ENSG00000253154,NA,ENSG00000253154
LINC02849,NA,ENSG00000285768
ENSG00000253675,NA,ENSG00000253675
SLC7A13,NA,ENSG00000164893
ENSG00000254115,NA,ENSG00000254115
ENSG00000253171,NA,ENSG00000253171
ENSG00000246792,NA,ENSG00000246792
ENSG00000253634,NA,ENSG00000253634
ENSG00000253577,NA,ENSG00000253577
ENSG00000253854,NA,ENSG00000253854
LINC02894,NA,ENSG00000261437
ESRP1,NA,ENSG00000104413
RPL30-AS1,NA,ENSG00000245970
POLR2K,NA,ENSG00000147669
ENSG00000253666,NA,ENSG00000253666
ENSG00000289284,NA,ENSG00000289284
ENSG00000254024,NA,ENSG00000254024
ENSG00000261670,NA,ENSG00000261670
ENSG00000287949,NA,ENSG00000287949
LINC01609,NA,ENSG00000253103
SLC30A8,NA,ENSG00000164756
TNFRSF11B,NA,ENSG00000164761
ENSG00000253398,NA,ENSG00000253398
DEPTOR-AS1,NA,ENSG00000245330
ENSG00000253619,NA,ENSG00000253619
ENSG00000253607,NA,ENSG00000253607
FAM83A,NA,ENSG00000147689
ENSG00000253286,NA,ENSG00000253286
ENSG00000253111,NA,ENSG00000253111
ENSG00000253530,NA,ENSG00000253530
ENSG00000253573,NA,ENSG00000253573
CASC8,NA,ENSG00000246228
ENSG00000286266,NA,ENSG00000286266
CASC11,NA,ENSG00000249375
ENSG00000286034,NA,ENSG00000286034
ENSG00000253593,NA,ENSG00000253593
NCRNA00250,NA,ENSG00000253433
ENSG00000261655,NA,ENSG00000261655
MROH5,NA,ENSG00000226807
ENSG00000271959,NA,ENSG00000271959
ENSG00000261710,NA,ENSG00000261710
PSCA,NA,ENSG00000167653
MINCR,NA,ENSG00000253716
ENSG00000289161,NA,ENSG00000289161
MROH6,NA,ENSG00000204839
EXOSC4,NA,ENSG00000178896
SCX,NA,ENSG00000260428
ENSG00000291316,NA,ENSG00000291316
GPT,NA,ENSG00000167701
ENSG00000265393,NA,ENSG00000265393
ENSG00000254533,NA,ENSG00000254533
PGM5P3-AS1,NA,ENSG00000277631
DOCK8-AS2,NA,ENSG00000227155
ENSG00000289552,NA,ENSG00000289552
ENSG00000226669,NA,ENSG00000226669
PLPP6,NA,ENSG00000205808
ENSG00000235389,NA,ENSG00000235389
ENSG00000232035,NA,ENSG00000232035
ENSG00000286474,NA,ENSG00000286474
ENSG00000234740,NA,ENSG00000234740
LINC03041,NA,ENSG00000205549
ENSG00000285911,NA,ENSG00000285911
ENSG00000261402,NA,ENSG00000261402
IFNA6,NA,ENSG00000120235
IFNA2,NA,ENSG00000188379
ENSG00000261696,NA,ENSG00000261696
IFNE,NA,ENSG00000184995
CDKN2B,NA,ENSG00000147883
DMRTA1,NA,ENSG00000176399
ENSG00000287355,NA,ENSG00000287355
ENSG00000285103,NA,ENSG00000285103
ENSG00000287551,NA,ENSG00000287551
SMIM27,NA,ENSG00000235453
TAF1L,NA,ENSG00000122728
CYP4F26P,NA,ENSG00000226562
ENSG00000287063,NA,ENSG00000287063
ENSG00000228352,NA,ENSG00000228352
DNAJB5-DT,NA,ENSG00000281491
ENSG00000286782,NA,ENSG00000286782
ENSG00000287868,NA,ENSG00000287868
FAM166B,NA,ENSG00000215187
ARHGEF39,NA,ENSG00000137135
FAM221B,NA,ENSG00000204930
HRCT1,NA,ENSG00000196196
ENSG00000287514,NA,ENSG00000287514
ENSG00000233242,NA,ENSG00000233242
ALDH1B1,NA,ENSG00000137124
FAM201A,NA,ENSG00000204860
ENSG00000284612,NA,ENSG00000284612
ENSG00000290717,NA,ENSG00000290717
ENSG00000275390,NA,ENSG00000275390
FAM242F,NA,ENSG00000275239
FAM88E,NA,ENSG00000237357
FAM88B,NA,ENSG00000170161
ENSG00000225411,NA,ENSG00000225411
ENSG00000290970,NA,ENSG00000290970
PGM5-AS1,NA,ENSG00000224958
ENSG00000289159,NA,ENSG00000289159
ENSG00000289993,NA,ENSG00000289993
RORB-AS1,NA,ENSG00000224825
ENSG00000231616,NA,ENSG00000231616
ENSG00000227463,NA,ENSG00000227463
ENSG00000289214,NA,ENSG00000289214
ENSG00000232211,NA,ENSG00000232211
DAPK1-IT1,NA,ENSG00000236709
ENSG00000285907,NA,ENSG00000285907
LINC03062,NA,ENSG00000237372
ENSG00000228216,NA,ENSG00000228216
ENSG00000273381,NA,ENSG00000273381
ENSG00000290644,NA,ENSG00000290644
ENSG00000288023,NA,ENSG00000288023
ENSG00000230815,NA,ENSG00000230815
ENSG00000224764,NA,ENSG00000224764
ENSG00000271155,NA,ENSG00000271155
ENSG00000237212,NA,ENSG00000237212
ENSG00000242375,NA,ENSG00000242375
ENSG00000231521,NA,ENSG00000231521
ENSG00000285706,NA,ENSG00000285706
ADIPINT,NA,ENSG00000292223
ENSG00000254571,NA,ENSG00000254571
PPP3R2,NA,ENSG00000188386
LINC01492,NA,ENSG00000225564
ENSG00000290765,NA,ENSG00000290765
CT70,NA,ENSG00000230013
LINC01509,NA,ENSG00000226825
ENSG00000289987,NA,ENSG00000289987
C9orf152,NA,ENSG00000188959
TXNDC8,NA,ENSG00000204193
ENSG00000237073,NA,ENSG00000237073
ENSG00000285820,NA,ENSG00000285820
GSN-AS1,NA,ENSG00000235865
OR1L8,NA,ENSG00000171496
OR1B1,NA,ENSG00000280094
ENSG00000227200,NA,ENSG00000227200
ENSG00000288537,NA,ENSG00000288537
ENSG00000271833,NA,ENSG00000271833
TOR2A,NA,ENSG00000160404
ENSG00000286196,NA,ENSG00000286196
PTGES2-AS1,NA,ENSG00000232850
ENSG00000273186,NA,ENSG00000273186
ENSG00000230676,NA,ENSG00000230676
ENSG00000288956,NA,ENSG00000288956
ENSG00000176868,NA,ENSG00000176868
ENSG00000230289,NA,ENSG00000230289
PRRT1B,NA,ENSG00000283526
ENSG00000261018,NA,ENSG00000261018
DBH-AS1,NA,ENSG00000225756
WDR5-DT,NA,ENSG00000273249
ENSG00000223795,NA,ENSG00000223795
PIERCE1,NA,ENSG00000160345
ENSG00000236543,NA,ENSG00000236543
GLT6D1,NA,ENSG00000204007
DNLZ,NA,ENSG00000213221
NALT1,NA,ENSG00000237886
LCN15,NA,ENSG00000177984
TMEM141,NA,ENSG00000244187
CCDC183-AS1,NA,ENSG00000228544
CLIC3,NA,ENSG00000169583
ENTPD2,NA,ENSG00000054179
ENSG00000229257,NA,ENSG00000229257
STPG3-AS1,NA,ENSG00000275549
TOR4A,NA,ENSG00000198113
ENSG00000290585,NA,ENSG00000290585
LARP4B-DT,NA,ENSG00000229869
ENSG00000235281,NA,ENSG00000235281
ENSG00000286858,NA,ENSG00000286858
ENSG00000287560,NA,ENSG00000287560
LINC02669,NA,ENSG00000233321
LINC02660,NA,ENSG00000226005
ENSG00000227101,NA,ENSG00000227101
LINC00702,NA,ENSG00000233117
MANCR,NA,ENSG00000231298
ENSG00000229664,NA,ENSG00000229664
LINC02648,NA,ENSG00000225948
LINC00707,NA,ENSG00000238266
ENSG00000289239,NA,ENSG00000289239
ENSG00000226990,NA,ENSG00000226990
LINC02663,NA,ENSG00000228636
ENSG00000286439,NA,ENSG00000286439
MEIG1,NA,ENSG00000197889
ENSG00000232739,NA,ENSG00000232739
LINC02654,NA,ENSG00000226140
ENSG00000235020,NA,ENSG00000235020
ENSG00000238246,NA,ENSG00000238246
LINC02643,NA,ENSG00000230109
ENSG00000286951,NA,ENSG00000286951
LINC00836,NA,ENSG00000280809
FAM238A,NA,ENSG00000290444
LYZL1,NA,ENSG00000120563
ENSG00000287402,NA,ENSG00000287402
ENSG00000259994,NA,ENSG00000259994
ENSG00000287420,NA,ENSG00000287420
ENSG00000290952,NA,ENSG00000290952
ENSG00000230534,NA,ENSG00000230534
ENSG00000273312,NA,ENSG00000273312
ENSG00000290801,NA,ENSG00000290801
ENSG00000226578,NA,ENSG00000226578
ENSG00000285884,NA,ENSG00000285884
LINC02916,NA,ENSG00000230555
ENSG00000231964,NA,ENSG00000231964
ENSG00000290460,NA,ENSG00000290460
ENSG00000229227,NA,ENSG00000229227
ENSG00000224919,NA,ENSG00000224919
ENSG00000251413,NA,ENSG00000251413
ENSG00000233665,NA,ENSG00000233665
C10orf53,NA,ENSG00000178645
ASAH2,NA,ENSG00000188611
ENSG00000235279,NA,ENSG00000235279
ENSG00000289270,NA,ENSG00000289270
ENSG00000236744,NA,ENSG00000236744
ENSG00000289158,NA,ENSG00000289158
ENSG00000235140,NA,ENSG00000235140
ENSG00000288052,NA,ENSG00000288052
ENSG00000289487,NA,ENSG00000289487
JMJD1C-AS1,NA,ENSG00000272767
ENSG00000226426,NA,ENSG00000226426
LINC02671,NA,ENSG00000224714
ENSG00000272892,NA,ENSG00000272892
LINC02640,NA,ENSG00000233590
ENSG00000229261,NA,ENSG00000229261
LINC02622,NA,ENSG00000259267
OIT3,NA,ENSG00000138315
DNAJC9-AS1,NA,ENSG00000227540
ENSG00000272791,NA,ENSG00000272791
ENSG00000288823,NA,ENSG00000288823
ENSG00000225761,NA,ENSG00000225761
ENSG00000273248,NA,ENSG00000273248
ENSG00000236842,NA,ENSG00000236842
ENSG00000286715,NA,ENSG00000286715
KCNMA1-AS1,NA,ENSG00000236467
ENSG00000244733,NA,ENSG00000244733
SFTPD-AS1,NA,ENSG00000273372
DYDC1,NA,ENSG00000170788
ENSG00000271933,NA,ENSG00000271933
ENSG00000272631,NA,ENSG00000272631
NUTM2D,NA,ENSG00000214562
ENSG00000225913,NA,ENSG00000225913
ENSG00000196566,NA,ENSG00000196566
ANKRD22,NA,ENSG00000152766
CH25H,NA,ENSG00000138135
PANK1-AS1,NA,ENSG00000232936
ENSG00000234026,NA,ENSG00000234026
ANKRD2,NA,ENSG00000165887
C10orf62,NA,ENSG00000203942
MARVELD1,NA,ENSG00000155254
ENSG00000231188,NA,ENSG00000231188
KAZALD1,NA,ENSG00000107821
TLX1NB,NA,ENSG00000236311
LINC02681,NA,ENSG00000229649
HPS6,NA,ENSG00000166189
ENSG00000237761,NA,ENSG00000237761
LINC02624,NA,ENSG00000229775
LINC02661,NA,ENSG00000223381
ENSG00000228417,NA,ENSG00000228417
ENSG00000285676,NA,ENSG00000285676
NRAP,NA,ENSG00000197893
ENSG00000288933,NA,ENSG00000288933
PNLIP,NA,ENSG00000175535
C10orf82,NA,ENSG00000165863
